lpa_name,borough,actual_completion_date,development_type
Merton,Merton,31/03/2019,New Build
Merton,Merton,01/03/2019,Conversion
Merton,Merton,01/03/2019,Conversion
Merton,Merton,06/03/2019,Conversion
Enfield,Enfield,30/09/2019,New Build
Enfield,Enfield,01/09/2019,New Build
Enfield,Enfield,01/08/2019,New Build
Kingston,Kingston upon Thames,01/05/2019,New Build
Havering,Havering,09/05/2019,Conversion
Hillingdon,Hillingdon,04/10/2019,New Build
Hackney,Hackney,01/04/2019,Conversion
Hillingdon,Hillingdon,09/09/2019,Conversion
Kingston,Kingston upon Thames,26/08/2019,New Build
Hackney,Hackney,01/10/2019,Conversion
Barnet,Barnet,28/06/2019,Conversion
Bexley,Bexley,11/10/2019,Conversion
Barnet,Barnet,15/05/2019,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/07/2019,Conversion
Barnet,Barnet,18/07/2019,Conversion
Barnet,Barnet,18/05/2019,Conversion
Barnet,Barnet,01/06/2019,New Build
Barnet,Barnet,03/09/2019,Conversion
Barnet,Barnet,27/10/2019,New Build
Bexley,Bexley,25/04/2019,Conversion
Barnet,Barnet,19/09/2019,New Build
Hammersmith & Fulham,Hammersmith and Fulham,12/07/2019,Conversion
Barnet,Barnet,19/08/2019,New Build
Barnet,Barnet,04/09/2019,Conversion
Barnet,Barnet,01/08/2019,Conversion
Westminster,Westminster,12/01/2019,New Build
Barnet,Barnet,26/06/2019,New Build
Barnet,Barnet,15/08/2019,New Build
Westminster,Westminster,09/01/2019,New Build
Barnet,Barnet,25/10/2019,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/07/2019,New Build
Barnet,Barnet,28/06/2019,Conversion
Hillingdon,Hillingdon,16/12/2019,New Build
Barnet,Barnet,15/07/2019,New Build
Barnet,Barnet,13/05/2019,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/07/2019,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,29/05/2019,Conversion
Kingston,Kingston,24/09/2019,New Build
Hammersmith & Fulham,Hammersmith and Fulham,04/10/2019,Conversion
Havering,Havering,03/05/2019,New Build
Barnet,Barnet,19/09/2019,Conversion
Bexley,Bexley,17/09/2019,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,04/06/2019,Conversion
Barnet,Barnet,19/09/2019,Conversion
Barnet,Barnet,15/04/2019,Conversion
Bexley,Bexley,30/06/2019,New Build
Barnet,Barnet,01/08/2019,New Build
Hammersmith & Fulham,Hammersmith and Fulham,10/12/2019,New Build
Barnet,Barnet,15/11/2019,New Build
Hammersmith & Fulham,Hammersmith and Fulham,15/08/2019,Conversion
Barnet,Barnet,19/12/2019,Conversion
Barnet,Barnet,15/05/2019,New Build
Barnet,Barnet,05/09/2019,New Build
Hammersmith & Fulham,Hammersmith and Fulham,01/10/2019,Conversion
Barnet,Barnet,09/09/2019,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/07/2019,New Build
Hammersmith & Fulham,Hammersmith & Fulham,25/09/2019,Conversion
Southwark,Southwark,01/09/2019,New Build
Southwark,Southwark,30/05/2019,Conversion
Wandsworth,Wandsworth,30/09/2019,New Build
Wandsworth,Wandsworth,11/11/2019,New Build
Hackney,Hackney,18/07/2019,Minor dwellings
Hackney,Hackney,02/10/2019,Minor dwellings
Hackney,Hackney,12/07/2019,Minor dwellings
Hackney,Hackney,25/03/2019,New Build
Redbridge,Redbridge,15/07/2019,New Build
Redbridge,Redbridge,19/11/2019,Conversion
Redbridge,Redbridge,16/09/2019,Conversion
Redbridge,Redbridge,31/10/2019,Conversion
Hackney,Hackney,19/07/2019,Minor dwellings
Hackney,Hackney,09/11/2019,Minor dwellings
Hackney,Hackney,10/07/2019,Minor dwellings
Redbridge,Redbridge,17/12/2019,Conversion
Redbridge,Redbridge,23/08/2019,Conversion
Redbridge,Redbridge,11/01/2019,New Build
Redbridge,Redbridge,18/10/2019,Conversion
Redbridge,Redbridge,06/11/2019,Conversion
Redbridge,Redbridge,25/10/2019,Conversion
Redbridge,Redbridge,20/12/2019,Conversion
Redbridge,Redbridge,28/11/2019,Conversion
Redbridge,Redbridge,10/10/2019,New Build
Hackney,Hackney,25/06/2019,Minor dwellings
Hackney,Hackney,05/04/2019,Conversion
Hackney,Hackney,22/07/2019,Minor dwellings
Hackney,Hackney,22/07/2019,Minor dwellings
Redbridge,Redbridge,31/10/2019,Conversion
Redbridge,Redbridge,16/12/2019,Conversion
Redbridge,Redbridge,14/11/2019,Conversion
Redbridge,Redbridge,21/10/2019,New Build
Redbridge,Redbridge,02/09/2019,Conversion
Redbridge,Redbridge,04/11/2019,Conversion
Redbridge,Redbridge,01/05/2019,New Build
Redbridge,Redbridge,20/12/2019,Conversion
Camden,Camden,29/05/2019,New Build
Ealing,Ealing,18/10/2019,Minor dwellings
Lambeth,Lambeth,16/08/2019,Conversion
Hackney,Hackney,01/04/2019,New Build
Southwark,Southwark,15/11/2019,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2019,New Build
Hackney,Hackney,01/03/2019,New Build
Enfield,Enfield,01/03/2019,Conversion
Camden,Camden,18/04/2019,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2019,Conversion
Merton,Merton,01/03/2019,Conversion
Wandsworth,Wandsworth,31/03/2019,New Build
Hackney,Hackney,03/07/2019,Minor dwellings
Hillingdon,Hillingdon,01/04/2019,Conversion
Wandsworth,Wandsworth,31/03/2019,New Build
Enfield,Enfield,01/03/2019,New Build
Lambeth,Lambeth,15/09/2019,New Build
Hackney,Hackney,30/08/2019,New Build
Lambeth,Lambeth,30/08/2019,Conversion
Wandsworth,Wandsworth,03/05/2019,Conversion
Wandsworth,Wandsworth,31/03/2019,New Build
Enfield,Enfield,01/03/2019,New Build
Redbridge,Redbridge,05/08/2019,Conversion
Lambeth,Lambeth,01/08/2019,Conversion
Lewisham,Lewisham,01/04/2019,New Build
Wandsworth,Wandsworth,01/02/2019,New Build
Wandsworth,Wandsworth,31/03/2019,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2019,Conversion
Wandsworth,Wandsworth,28/02/2019,New Build
Croydon,Croydon,05/02/2019,Conversion
Enfield,Enfield,30/03/2019,Conversion
Brent,Brent,26/06/2019,New Build
Wandsworth,Wandsworth,31/03/2019,New Build
Lewisham,Lewisham,21/10/2019,Conversion
Wandsworth,Wandsworth,14/02/2019,New Build
Newham,Newham,31/03/2019,New Build
Brent,Brent,15/02/2019,Conversion
Merton,Merton,01/11/2019,New Build
Sutton,Sutton,01/07/2019,New Build
Hackney,Hackney,01/12/2019,Conversion
Enfield,Enfield,01/03/2019,New Build
Lewisham,Lewisham,01/05/2019,Conversion
Hackney,Hackney,31/07/2019,New Build
Lewisham,Lewisham,01/04/2019,New Build
Ealing,Ealing,17/09/2019,Major dwellings
Ealing,Ealing,20/01/2019,New Build
Ealing,Ealing,01/05/2019,Minor dwellings
Ealing,Ealing,01/04/2019,Minor dwellings
Ealing,Ealing,24/05/2019,Minor dwellings
Ealing,Ealing,06/08/2019,Conversion
Ealing,Ealing,27/11/2019,Minor dwellings
Ealing,Ealing,12/11/2019,Minor dwellings
Ealing,Ealing,01/04/2019,Conversion
Newham,Newham,31/03/2019,New Build
Barnet,Barnet,01/02/2019,New Build
Barnet,Barnet,23/09/2019,New Build
Barnet,Barnet,13/11/2019,New Build
Barnet,Barnet,09/09/2019,New Build
Barnet,Barnet,01/01/2019,New Build
Barnet,Barnet,01/03/2019,New Build
Barnet,Barnet,17/03/2019,New Build
Lambeth,Lambeth,20/04/2019,New Build
Lambeth,Lambeth,15/12/2019,New Build
Hackney,Hackney,19/07/2019,Minor dwellings
Hackney,Hackney,19/03/2019,New Build
Hammersmith & Fulham,Hammersmith & Fulham,08/05/2019,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,18/03/2019,Conversion
Croydon,Croydon,04/09/2019,New Build
Croydon,Croydon,03/10/2019,New Build
Croydon,Croydon,20/03/2019,New Build
Hillingdon,Hillingdon,27/11/2019,Conversion
Croydon,Croydon,16/07/2019,New Build
Bromley,Bromley,01/04/2019,Conversion
Hackney,Hackney,31/10/2019,Minor dwellings
Newham,London Borough of Newham,31/05/2019,Conversion
Newham,London Borough of Newham,02/05/2019,Conversion
Newham,London Borough of Newham,05/04/2019,Conversion
Newham,London Borough of Newham,24/05/2019,Conversion
Newham,London Borough of Newham,19/08/2019,Conversion
Newham,London Borough of Newham,06/08/2019,Conversion
Newham,London Borough of Newham,04/10/2019,Conversion
Newham,London Borough of Newham,17/12/2019,Conversion
Newham,London Borough of Newham,24/06/2019,Conversion
Sutton,Sutton,31/05/2019,New Build
Southwark,Southwark,25/05/2019,Conversion
Croydon,Croydon,18/08/2019,New Build
Lambeth,Lambeth,01/01/2019,Conversion
Ealing,Ealing,13/02/2019,Conversion
Croydon,Croydon,06/02/2019,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/03/2019,Conversion
Lambeth,Lambeth,20/02/2019,New Build
Barnet,Barnet,23/01/2019,New Build
Croydon,Croydon,03/08/2019,New Build
Croydon,Croydon,21/02/2019,New Build
Lambeth,Lambeth,16/02/2019,Conversion
Kingston,Kingston upon Thames,18/01/2019,New Build
Hammersmith & Fulham,Hammersmith and Fulham,01/03/2019,Conversion
Bexley,Bexley,27/09/2019,Conversion
Southwark,Southwark,01/02/2019,New Build
Ealing,Ealing,15/02/2019,Conversion
Newham,Newham,31/03/2019,New Build
Bexley,Bexley,11/07/2019,New Build
Bexley,Bexley,11/06/2019,New Build
Barnet,Barnet,01/03/2019,New Build
Sutton,Sutton,31/03/2019,New Build
Barnet,Barnet,01/02/2019,New Build
Bexley,Bexley,01/02/2019,New Build
Bromley,Bromley,10/01/2019,New Build
Croydon,Croydon,12/02/2019,New Build
Croydon,Croydon,28/02/2019,New Build
Kingston,Kingston upon Thames,01/09/2019,New Build
Southwark,Southwark,09/04/2019,New Build
Richmond,Richmond upon Thames,19/02/2019,New Build
Bexley,Bexley,02/12/2019,Conversion
Southwark,Southwark,01/02/2019,New Build
Croydon,Croydon,28/02/2019,Conversion
Bexley,Bexley,24/01/2019,New Build
Bexley,Bexley,27/02/2019,Conversion
Barnet,Barnet,01/02/2019,New Build
Croydon,Croydon,28/02/2019,New Build
Lambeth,Lambeth,04/11/2019,Conversion
Enfield,Enfield,01/03/2019,New Build
Enfield,Enfield,01/03/2019,New Build
Sutton,Sutton,27/03/2019,New Build
Enfield,Enfield,01/03/2019,New Build
Westminster,Westminster,18/02/2019,New Build
Hammersmith & Fulham,Hammersmith and Fulham,01/01/2019,Conversion
Croydon,Croydon,05/02/2019,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2019,Conversion
Newham,Newham,31/03/2019,Conversion
Lambeth,Lambeth,26/06/2019,New Build
Croydon,Croydon,18/08/2019,New Build
Hammersmith & Fulham,Hammersmith and Fulham,26/02/2019,Conversion
Croydon,Croydon,28/03/2019,Conversion
Southwark,Southwark,01/08/2019,Conversion
Croydon,Croydon,28/03/2019,New Build
Southwark,Southwark,03/03/2019,New Build
Enfield,Enfield,01/01/2019,New Build
Sutton,Sutton,31/03/2019,Conversion
Lambeth,Lambeth,10/07/2019,Conversion
Bexley,Bexley,09/01/2019,Conversion
Croydon,Croydon,12/08/2019,New Build
Lambeth,Lambeth,18/07/2019,New Build
Croydon,Croydon,12/02/2019,New Build
Newham,Newham,31/03/2019,New Build
Bexley,Bexley,10/01/2019,New Build
Enfield,Enfield,01/03/2019,Conversion
Lambeth,Lambeth,10/05/2019,New Build
Bexley,Bexley,05/03/2019,New Build
Croydon,Croydon,16/07/2019,New Build
Croydon,Croydon,20/03/2019,Conversion
Ealing,Ealing,28/01/2019,Conversion
Croydon,Croydon,04/01/2019,New Build
Enfield,Enfield,01/03/2019,Conversion
Sutton,Sutton,06/06/2019,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2019,Conversion
Newham,Newham,31/03/2019,Conversion
Croydon,Croydon,28/02/2019,New Build
Enfield,Enfield,01/03/2019,New Build
Newham,London Borough of Newham,21/11/2019,Conversion
Newham,London Borough of Newham,02/10/2019,Conversion
Newham,London Borough of Newham,21/05/2019,Conversion
Newham,London Borough of Newham,21/11/2019,Conversion
Newham,London Borough of Newham,16/07/2019,Conversion
Newham,London Borough of Newham,26/11/2019,Conversion
Croydon,Croydon,18/08/2019,New Build
Bexley,Bexley,10/05/2019,Conversion
Sutton,Sutton,31/03/2019,New Build
Croydon,Croydon,28/02/2019,Conversion
Newham,Newham,31/03/2019,New Build
Sutton,Sutton,31/03/2019,New Build
Newham,Newham,31/03/2019,Conversion
Kingston,Kingston upon Thames,01/05/2019,New Build
Bexley,Bexley,04/07/2019,Conversion
Barnet,Barnet,01/03/2019,New Build
Croydon,Croydon,21/02/2019,New Build
Sutton,Sutton,01/04/2019,New Build
Ealing,Ealing,02/03/2019,Conversion
Lambeth,Lambeth,20/01/2019,New Build
Sutton,Sutton,01/05/2019,Conversion
Newham,Newham,31/03/2019,New Build
Southwark,Southwark,24/05/2019,Conversion
Brent,Brent,31/03/2019,Conversion
Brent,Brent,28/09/2019,Conversion
Camden,Camden,07/02/2019,Conversion
Hackney,Hackney,28/08/2019,New Build
Newham,Newham,26/04/2019,Conversion
Newham,London Borough of Newham,11/06/2019,Conversion
Newham,London Borough of Newham,24/05/2019,Conversion
Camden,Camden,19/02/2019,Conversion
Brent,Brent,01/07/2019,New Build
Hackney,Hackney,24/08/2019,New Build
Hackney,Hackney,01/04/2019,New Build
City of London,City of London,31/03/2019,New Build
Lewisham,Lewisham,10/01/2019,Conversion
Tower Hamlets,Tower Hamlets,21/01/2019,Conversion
Wandsworth,Wandsworth,31/03/2019,New Build
Wandsworth,Wandsworth,24/01/2019,Conversion
Lewisham,Lewisham,10/01/2019,New Build
Wandsworth,Wandsworth,31/03/2019,New Build
Hillingdon,Hillingdon,22/01/2019,New Build
Hackney,Hackney,04/04/2019,Conversion
Hackney,Hackney,29/03/2019,Conversion
Brent,Brent,31/03/2019,New Build
Brent,Brent,17/04/2019,Conversion
Camden,Camden,23/05/2019,New Build
Hackney,Hackney,01/07/2019,New Build
Camden,Camden,08/02/2019,Conversion
Hackney,Hackney,31/03/2019,New Build
Wandsworth,Wandsworth,31/03/2019,Conversion
Wandsworth,Wandsworth,31/03/2019,Conversion
Wandsworth,Wandsworth,31/03/2019,Conversion
Hillingdon,Hillingdon,09/02/2019,New Build
Wandsworth,Wandsworth,31/03/2019,New Build
Wandsworth,Wandsworth,31/03/2019,New Build
Camden,Camden,06/03/2019,New Build
Brent,Brent,18/11/2019,Conversion
Wandsworth,Wandsworth,31/03/2019,Conversion
Hackney,Hackney,27/04/2019,New Build
Hackney,Hackney,02/12/2019,New Build
Wandsworth,Wandsworth,28/03/2019,New Build
Hackney,Hackney,01/06/2019,Conversion
Hackney,Hackney,02/11/2019,Conversion
Redbridge,Redbridge,31/01/2019,Conversion
Camden,Camden,11/10/2019,New Build
Hackney,Hackney,26/07/2019,Conversion
Wandsworth,Wandsworth,31/03/2019,New Build
Hackney,Hackney,22/02/2019,Conversion
Wandsworth,Wandsworth,15/01/2019,New Build
Camden,Camden,08/03/2019,New Build
Brent,Brent,26/04/2019,New Build
Havering,Havering,14/03/2019,New Build
Brent,Brent,31/03/2019,New Build
Tower Hamlets,Tower Hamlets,07/03/2019,New Build
Brent,Brent,01/04/2019,Conversion
Brent,Brent,27/09/2019,Conversion
Hackney,Hackney,13/10/2019,Conversion
Redbridge,Redbridge,01/03/2019,Conversion
Hackney,Hackney,01/06/2019,New Build
Hillingdon,Hillingdon,01/04/2019,New Build
Camden,Camden,15/05/2019,New Build
Hackney,Hackney,30/04/2019,New Build
Brent,Brent,10/12/2019,New Build
Wandsworth,Wandsworth,31/03/2019,Conversion
Brent,Brent,09/07/2019,Conversion
Hackney,Hackney,01/07/2019,Conversion
Redbridge,Redbridge,08/01/2019,New Build
Hackney,Hackney,15/04/2019,New Build
Hackney,Hackney,20/06/2019,New Build
Tower Hamlets,Tower Hamlets,28/11/2019,New Build
City of London,City of London,31/03/2019,New Build
Brent,Brent,31/03/2019,Conversion
Brent,Brent,28/06/2019,New Build
Wandsworth,Wandsworth,31/03/2019,New Build
Brent,Brent,10/12/2019,New Build
Brent,Brent,31/03/2019,Conversion
Hackney,Hackney,10/11/2019,Conversion
Lewisham,Lewisham,15/01/2019,New Build
Wandsworth,Wandsworth,13/05/2019,New Build
Richmond,Richmond upon Thames,30/07/2019,New Build
Kingston,Kingston upon Thames,17/09/2019,Conversion
Kingston,Kingston upon Thames,01/05/2019,New Build
Lewisham,Lewisham,16/09/2019,New Build
Kingston,Kingston upon Thames,02/12/2019,New Build
Wandsworth,Wandsworth,18/04/2019,Conversion
Havering,Havering,04/10/2019,New Build
LLDC,Tower Hamlets,01/10/2019,New Build
Havering,Havering,26/09/2019,New Build
Westminster,Westminster,17/09/2019,New Build
Richmond,Richmond upon Thames,19/07/2019,New Build
Wandsworth,Wandsworth,25/10/2019,New Build
Kingston,Kingston upon Thames,18/12/2019,New Build
Wandsworth,Wandsworth,19/12/2019,New Build
Lewisham,Lewisham,01/04/2019,Conversion
Richmond,Richmond upon Thames,02/12/2019,New Build
Richmond,Richmond upon Thames,20/11/2019,Conversion
Richmond,Richmond upon Thames,28/05/2019,New Build
Kingston,Kingston upon Thames,01/06/2019,Conversion
Westminster,Westminster,18/07/2019,Conversion
Havering,Havering,06/11/2019,Conversion
Wandsworth,Wandsworth,04/09/2019,Conversion
Havering,Havering,19/12/2019,Conversion
Redbridge,Redbridge,08/10/2019,Conversion
Lewisham,Lewisham,05/05/2019,New Build
Kingston,Kingston upon Thames,10/06/2019,New Build
Kingston,Kingston upon Thames,01/12/2019,New Build
Richmond,Richmond upon Thames,20/05/2019,New Build
Havering,Havering,13/05/2019,New Build
Havering,Havering,04/04/2019,Conversion
Kingston,Kingston upon Thames,01/05/2019,New Build
Tower Hamlets,Tower Hamlets,01/04/2019,New Build
Kingston,Kingston upon Thames,01/05/2019,Conversion
Westminster,Westminster,01/12/2019,Conversion
Havering,Havering,09/09/2019,New Build
Tower Hamlets,Tower Hamlets,18/04/2019,New Build
Lewisham,Lewisham,16/05/2019,Conversion
Wandsworth,Wandsworth,12/11/2019,New Build
Tower Hamlets,Tower Hamlets,13/09/2019,New Build
Wandsworth,Wandsworth,24/04/2019,New Build
Redbridge,Redbridge,23/08/2019,New Build
Richmond,Richmond upon Thames,27/09/2019,New Build
Kingston,Kingston upon Thames,21/05/2019,New Build
Westminster,Westminster,01/09/2019,Conversion
Havering,Havering,19/11/2019,New Build
Wandsworth,Wandsworth,20/06/2019,New Build
Richmond,Richmond upon Thames,29/08/2019,Conversion
Havering,Havering,16/10/2019,New Build
Havering,Havering,23/09/2019,New Build
Wandsworth,Wandsworth,03/07/2019,Conversion
Westminster,Westminster,30/07/2019,New Build
Havering,Havering,24/06/2019,New Build
Kingston,Kingston upon Thames,01/04/2019,Conversion
Lewisham,Lewisham,21/10/2019,New Build
Westminster,Westminster,24/04/2019,Conversion
Havering,Havering,11/11/2019,New Build
Wandsworth,Wandsworth,08/08/2019,Conversion
Kingston,Kingston upon Thames,29/04/2019,New Build
Richmond,Richmond upon Thames,30/06/2019,New Build
Westminster,Westminster,18/05/2019,Conversion
Richmond,Richmond upon Thames,06/09/2019,Conversion
LLDC,Newham,01/10/2019,New Build
Havering,Havering,09/05/2019,Conversion
Havering,Havering,23/04/2019,Conversion
Tower Hamlets,Tower Hamlets,02/07/2019,New Build
Havering,Havering,02/10/2019,New Build
Havering,Havering,04/12/2019,New Build
Richmond,Richmond upon Thames,31/05/2019,Conversion
Richmond,Richmond upon Thames,14/09/2019,New Build
Lewisham,Lewisham,27/06/2019,New Build
Wandsworth,Wandsworth,17/09/2019,New Build
Lewisham,Lewisham,12/10/2019,Conversion
Redbridge,Redbridge,13/05/2019,Conversion
Tower Hamlets,Tower Hamlets,15/04/2019,New Build
Westminster,Westminster,19/04/2019,Conversion
Lewisham,Lewisham,14/06/2019,Conversion
Kingston,Kingston upon Thames,01/05/2019,Conversion
Redbridge,Redbridge,24/08/2019,New Build
Wandsworth,Wandsworth,29/07/2019,New Build
Redbridge,Redbridge,11/12/2019,New Build
Redbridge,Redbridge,11/09/2019,Conversion
Lewisham,Lewisham,09/06/2019,Conversion
Westminster,Westminster,15/08/2019,Conversion
Havering,Havering,17/06/2019,New Build
Havering,Havering,13/06/2019,New Build
Redbridge,Redbridge,18/11/2019,New Build
Tower Hamlets,Tower Hamlets,10/07/2019,New Build
Wandsworth,Wandsworth,03/04/2019,Conversion
Kingston,Kingston upon Thames,27/11/2019,Conversion
Tower Hamlets,Tower Hamlets,30/10/2019,New Build
Kingston,Kingston upon Thames,20/09/2019,New Build
Tower Hamlets,Tower Hamlets,28/06/2019,Conversion
Kingston,Kingston upon Thames,20/05/2019,New Build
Havering,Havering,23/10/2019,New Build
Havering,Havering,19/12/2019,Conversion
Redbridge,Redbridge,24/07/2019,New Build
Redbridge,Redbridge,25/07/2019,New Build
Tower Hamlets,Tower Hamlets,13/06/2019,New Build
Westminster,Westminster,01/09/2019,Conversion
Westminster,Westminster,01/04/2019,Conversion
Westminster,Westminster,01/10/2019,Conversion
Lewisham,Lewisham,05/07/2019,New Build
Havering,Havering,03/05/2019,New Build
Wandsworth,Wandsworth,12/12/2019,Conversion
Redbridge,Redbridge,01/07/2019,New Build
Kingston,Kingston upon Thames,08/05/2019,New Build
Lewisham,Lewisham,01/10/2019,New Build
Westminster,Westminster,31/07/2019,Conversion
Westminster,Westminster,30/07/2019,New Build
LLDC,Tower Hamlets,01/12/2019,New Build
Lewisham,Lewisham,09/05/2019,Conversion
Kingston,Kingston upon Thames,04/11/2019,New Build
LLDC,Tower Hamlets,18/11/2019,New Build
Westminster,Westminster,10/08/2019,Conversion
Lewisham,Lewisham,01/04/2019,Conversion
Kingston,Kingston upon Thames,27/08/2019,New Build
Kingston,Kingston upon Thames,09/08/2019,New Build
Lewisham,Lewisham,01/12/2019,Conversion
Kingston,Kingston upon Thames,16/08/2019,New Build
Kingston,Kingston upon Thames,22/08/2019,Conversion
Lewisham,Lewisham,01/12/2019,New Build
Kingston,Kingston upon Thames,13/12/2019,New Build
Tower Hamlets,Tower Hamlets,08/07/2019,New Build
Wandsworth,Wandsworth,02/11/2019,Conversion
Westminster,Westminster,01/12/2019,Conversion
Kingston,Kingston upon Thames,26/07/2019,New Build
Havering,Havering,07/08/2019,Conversion
Westminster,Westminster,30/07/2019,Conversion
Wandsworth,Wandsworth,30/09/2019,Conversion
Wandsworth,Wandsworth,21/10/2019,Conversion
Tower Hamlets,Tower Hamlets,01/07/2019,New Build
Westminster,Westminster,01/09/2019,Conversion
Westminster,Westminster,01/06/2019,Conversion
Kingston,Kingston upon Thames,15/07/2019,Conversion
Westminster,Westminster,01/12/2019,Conversion
Kingston,Kingston upon Thames,15/07/2019,New Build
Havering,Havering,05/09/2019,New Build
Havering,Havering,11/07/2019,Conversion
Kingston,Kingston upon Thames,01/08/2019,New Build
Havering,Havering,06/06/2019,New Build
Kingston,Kingston upon Thames,18/06/2019,New Build
Wandsworth,Wandsworth,11/11/2019,Conversion
Richmond,Richmond upon Thames,01/07/2019,Conversion
Havering,Havering,28/05/2019,New Build
Kingston,Kingston upon Thames,01/08/2019,New Build
Westminster,Westminster,12/08/2019,Conversion
Kingston,Kingston upon Thames,21/08/2019,New Build
Havering,Havering,23/10/2019,New Build
Havering,Havering,07/06/2019,New Build
Kingston,Kingston upon Thames,01/05/2019,Conversion
Tower Hamlets,Tower Hamlets,11/04/2019,New Build
Kingston,Kingston upon Thames,06/04/2019,New Build
Havering,Havering,12/06/2019,New Build
Redbridge,Redbridge,26/06/2019,Conversion
Wandsworth,Wandsworth,12/06/2019,Conversion
Westminster,Westminster,15/07/2019,Conversion
Westminster,Westminster,09/09/2019,Conversion
Redbridge,Redbridge,20/09/2019,New Build
Havering,Havering,10/06/2019,New Build
Redbridge,Redbridge,07/05/2019,New Build
Tower Hamlets,Tower Hamlets,13/05/2019,Conversion
Richmond,Richmond upon Thames,31/07/2019,New Build
