lpa_name,borough,actual_completion_date,development_type
Merton,Merton,10/05/2015,Conversion
Merton,Merton,20/02/2015,New Build
Merton,Merton,24/08/2015,New Build
Merton,Merton,20/02/2015,New Build
Merton,Merton,30/06/2015,Conversion
Merton,Merton,01/11/2015,New Build
Merton,Merton,10/03/2015,New Build
Merton,Merton,10/03/2015,Conversion
Merton,Merton,20/05/2015,Conversion
Merton,Merton,10/02/2015,New Build
Merton,Merton,10/01/2015,Conversion
Merton,Merton,20/03/2015,New Build
Wandsworth,Wandsworth,31/03/2015,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2015,New Build
Wandsworth,Wandsworth,31/03/2015,Conversion
Lambeth,Lambeth,10/07/2015,New Build
Wandsworth,Wandsworth,19/05/2015,New Build
Lambeth,Lambeth,22/06/2015,Conversion
Camden,Camden,23/11/2015,Conversion
Croydon,Croydon,02/11/2015,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,05/01/2015,New Build
Hammersmith & Fulham,Hammersmith and Fulham,20/03/2015,New Build
Lambeth,Lambeth,12/10/2015,New Build
Wandsworth,Wandsworth,31/03/2015,New Build
Wandsworth,Wandsworth,31/03/2015,New Build
Brent,Brent,03/11/2015,New Build
Wandsworth,Wandsworth,31/03/2015,Conversion
Ealing,Ealing,12/07/2015,Conversion
Lambeth,Lambeth,01/04/2015,Conversion
Lewisham,Lewisham,01/05/2015,Conversion
Southwark,Southwark,03/03/2015,New Build
Wandsworth,Wandsworth,31/03/2015,New Build
Wandsworth,Wandsworth,31/03/2015,New Build
Wandsworth,Wandsworth,31/03/2015,Conversion
Wandsworth,Wandsworth,31/03/2015,Conversion
Lambeth,Lambeth,01/05/2015,New Build
Tower Hamlets,Tower Hamlets,10/03/2015,New Build
Lambeth,Lambeth,02/11/2015,Conversion
Lewisham,Lewisham,09/03/2015,Conversion
Ealing,Ealing,08/02/2015,Conversion
Camden,Camden,17/05/2015,Conversion
Tower Hamlets,Tower Hamlets,11/05/2015,New Build
Lambeth,Lambeth,16/10/2015,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2015,Conversion
Brent,Brent,12/04/2015,New Build
Brent,Brent,15/05/2015,New Build
Wandsworth,Wandsworth,31/03/2015,New Build
Sutton,Sutton,31/03/2015,New Build
Wandsworth,Wandsworth,17/11/2015,New Build
Lambeth,Lambeth,01/06/2015,Conversion
Lambeth,Lambeth,01/06/2015,Conversion
Wandsworth,Wandsworth,31/03/2015,Conversion
Wandsworth,Wandsworth,29/10/2015,Conversion
Wandsworth,Wandsworth,07/04/2015,Conversion
Wandsworth,Wandsworth,31/03/2015,New Build
Bromley,Bromley,26/03/2015,New Build
Wandsworth,Wandsworth,01/10/2015,New Build
Wandsworth,Wandsworth,10/06/2015,Conversion
Wandsworth,Wandsworth,31/03/2015,New Build
Hackney,Hackney,27/11/2015,Conversion
Southwark,Southwark,28/03/2015,New Build
Ealing,Ealing,09/11/2015,Minor dwellings
Newham,Newham,31/03/2015,New Build
Barnet,Barnet,01/07/2015,New Build
Croydon,Croydon,19/11/2015,New Build
Croydon,Croydon,22/12/2015,New Build
Croydon,Croydon,01/04/2015,New Build
Newham,Newham,31/03/2015,New Build
Hillingdon,Hillingdon,05/10/2015,New Build
Merton,Merton,20/07/2015,Conversion
Hackney,Hackney,02/10/2015,Conversion
Camden,Camden,24/03/2015,New Build
Hillingdon,Hillingdon,17/12/2015,New Build
Brent,Brent,08/07/2015,Conversion
Wandsworth,Wandsworth,10/11/2015,New Build
Hillingdon,Hillingdon,16/03/2015,New Build
Merton,Merton,30/08/2015,New Build
Tower Hamlets,Tower Hamlets,12/01/2015,New Build
Camden,Camden,02/04/2015,Conversion
Camden,Camden,01/07/2015,Conversion
Wandsworth,Wandsworth,31/03/2015,Conversion
Wandsworth,Wandsworth,04/08/2015,Conversion
Hillingdon,Hillingdon,09/02/2015,New Build
Hackney,Hackney,16/10/2015,Conversion
Hackney,Hackney,27/10/2015,New Build
Merton,Merton,24/04/2015,Conversion
Camden,Camden,29/06/2015,Conversion
Wandsworth,Wandsworth,31/03/2015,New Build
Tower Hamlets,Tower Hamlets,05/06/2015,New Build
Havering,Havering,22/01/2015,New Build
Brent,Brent,21/08/2015,Conversion
Havering,Havering,30/03/2015,New Build
Tower Hamlets,Tower Hamlets,14/04/2015,New Build
Hackney,Hackney,15/04/2015,Conversion
Wandsworth,Wandsworth,17/12/2015,New Build
Lewisham,Lewisham,01/02/2015,New Build
Camden,Camden,29/10/2015,New Build
Hillingdon,Hillingdon,26/08/2015,New Build
Tower Hamlets,Tower Hamlets,15/04/2015,New Build
Havering,Havering,04/02/2015,New Build
Hackney,Hackney,10/10/2015,Conversion
Wandsworth,Wandsworth,31/03/2015,Conversion
Brent,Brent,01/04/2015,Conversion
Brent,Brent,01/04/2015,New Build
Havering,Havering,22/01/2015,New Build
Hackney,Hackney,15/03/2015,New Build
Camden,Camden,07/07/2015,New Build
Wandsworth,Wandsworth,27/04/2015,Conversion
Hackney,Hackney,29/12/2015,Conversion
Wandsworth,Wandsworth,31/03/2015,Conversion
Camden,Camden,18/03/2015,Conversion
Lewisham,Lewisham,10/02/2015,Conversion
Hackney,Hackney,19/06/2015,New Build
Redbridge,Redbridge,05/10/2015,New Build
Camden,Camden,29/06/2015,Conversion
Brent,Brent,17/06/2015,Conversion
Havering,Havering,27/01/2015,New Build
Hillingdon,Hillingdon,29/07/2015,New Build
Hackney,Hackney,01/01/2015,New Build
OPDC,Ealing,01/08/2015,Conversion
Brent,Brent,20/03/2015,New Build
Brent,Brent,17/11/2015,New Build
Brent,Brent,12/03/2015,New Build
Wandsworth,Wandsworth,20/03/2015,Conversion
Wandsworth,Wandsworth,31/03/2015,New Build
Camden,Camden,01/05/2015,New Build
Hackney,Hackney,30/10/2015,New Build
Brent,Brent,01/03/2015,Conversion
OPDC,Brent,01/03/2015,New Build
Camden,Camden,29/06/2015,Conversion
Camden,Camden,23/02/2015,New Build
Hillingdon,Hillingdon,27/05/2015,New Build
Merton,Merton,01/04/2015,New Build
Tower Hamlets,Tower Hamlets,14/01/2015,Conversion
Wandsworth,Wandsworth,31/03/2015,New Build
Wandsworth,Wandsworth,02/09/2015,Conversion
Hillingdon,Hillingdon,05/06/2015,New Build
Wandsworth,Wandsworth,31/03/2015,New Build
Hillingdon,Hillingdon,01/10/2015,Conversion
Camden,Camden,07/10/2015,New Build
Brent,Brent,01/12/2015,Conversion
Hackney,Hackney,04/09/2015,Conversion
Brent,Brent,21/12/2015,Conversion
Brent,Brent,17/03/2015,New Build
Merton,Merton,10/03/2015,Conversion
Hillingdon,Hillingdon,02/07/2015,New Build
Brent,Brent,19/05/2015,Conversion
Brent,Brent,11/06/2015,New Build
Brent,Brent,03/08/2015,Conversion
Hillingdon,Hillingdon,17/08/2015,Conversion
Havering,Havering,05/03/2015,New Build
Redbridge,Redbridge,21/12/2015,Conversion
Camden,Camden,18/06/2015,New Build
Camden,Camden,02/10/2015,Conversion
Camden,Camden,14/12/2015,New Build
Hackney,Hackney,01/05/2015,Conversion
Tower Hamlets,Tower Hamlets,22/05/2015,New Build
Camden,Camden,18/09/2015,New Build
Lewisham,Lewisham,14/05/2015,Conversion
Lewisham,Lewisham,02/02/2015,Conversion
Lewisham,Lewisham,09/12/2015,New Build
Lewisham,Lewisham,10/07/2015,Conversion
Hillingdon,Hillingdon,01/08/2015,New Build
Hackney,Hackney,28/09/2015,Conversion
Redbridge,Redbridge,02/01/2015,New Build
Camden,Camden,01/05/2015,Conversion
Camden,Camden,22/07/2015,Conversion
Hillingdon,Hillingdon,01/09/2015,New Build
Hillingdon,Hillingdon,09/11/2015,New Build
Brent,Brent,28/10/2015,Conversion
Merton,Merton,07/07/2015,Conversion
Tower Hamlets,Tower Hamlets,17/02/2015,New Build
Camden,Camden,10/12/2015,Conversion
Hackney,Hackney,01/10/2015,New Build
Brent,Brent,19/05/2015,Conversion
Lewisham,Lewisham,02/03/2015,New Build
Camden,Camden,20/02/2015,Conversion
Camden,Camden,01/06/2015,New Build
Wandsworth,Wandsworth,31/03/2015,New Build
Camden,Camden,11/09/2015,New Build
Hackney,Hackney,23/12/2015,Conversion
Hillingdon,Hillingdon,09/11/2015,New Build
Tower Hamlets,Tower Hamlets,07/10/2015,New Build
Hillingdon,Hillingdon,16/11/2015,Conversion
Wandsworth,Wandsworth,13/05/2015,Conversion
Hackney,Hackney,09/07/2015,Conversion
Hackney,Hackney,27/05/2015,Conversion
Havering,Havering,06/06/2015,Conversion
Havering,Havering,24/09/2015,New Build
Wandsworth,Wandsworth,31/03/2015,Conversion
Hillingdon,Hillingdon,10/06/2015,New Build
Camden,Camden,20/11/2015,Conversion
Tower Hamlets,Tower Hamlets,27/10/2015,Conversion
Brent,Brent,30/10/2015,New Build
Hackney,Hackney,27/08/2015,Conversion
Camden,Camden,02/06/2015,New Build
Camden,Camden,20/05/2015,Conversion
OPDC,Ealing,01/01/2015,New Build
Lewisham,Lewisham,02/12/2015,Conversion
Brent,Brent,06/07/2015,Conversion
Camden,Camden,23/04/2015,New Build
Wandsworth,Wandsworth,31/03/2015,New Build
Camden,Camden,18/02/2015,Conversion
Merton,Merton,07/05/2015,Conversion
Hillingdon,Hillingdon,15/05/2015,New Build
Camden,Camden,25/09/2015,New Build
Wandsworth,Wandsworth,31/03/2015,New Build
Wandsworth,Wandsworth,20/04/2015,New Build
Wandsworth,Wandsworth,31/03/2015,Conversion
Havering,Havering,02/03/2015,New Build
Havering,Havering,04/12/2015,New Build
Hackney,Hackney,20/09/2015,Conversion
Merton,Merton,15/01/2015,New Build
Hillingdon,Hillingdon,09/02/2015,New Build
Camden,Camden,29/06/2015,Conversion
Havering,Havering,30/03/2015,New Build
Brent,Brent,14/10/2015,Conversion
Havering,Havering,04/06/2015,New Build
Wandsworth,Wandsworth,31/03/2015,New Build
Hackney,Hackney,20/11/2015,New Build
Wandsworth,Wandsworth,31/03/2015,New Build
Hackney,Hackney,28/06/2015,New Build
Camden,Camden,24/11/2015,New Build
Camden,Camden,09/10/2015,Conversion
Hackney,Hackney,01/10/2015,New Build
Camden,Camden,24/02/2015,New Build
Wandsworth,Wandsworth,19/01/2015,New Build
Havering,Havering,02/03/2015,New Build
Tower Hamlets,Tower Hamlets,28/08/2015,New Build
Brent,Brent,11/06/2015,Conversion
Camden,Camden,09/10/2015,Conversion
Brent,Brent,25/09/2015,Conversion
Havering,Havering,16/11/2015,New Build
Wandsworth,Wandsworth,31/03/2015,Conversion
Hillingdon,Hillingdon,30/09/2015,New Build
Hillingdon,Hillingdon,19/10/2015,New Build
Redbridge,Redbridge,01/09/2015,New Build
Camden,Camden,27/09/2015,Conversion
Hackney,Hackney,30/03/2015,Conversion
Wandsworth,Wandsworth,31/03/2015,New Build
Wandsworth,Wandsworth,31/03/2015,New Build
Wandsworth,Wandsworth,30/09/2015,New Build
Hackney,Hackney,10/04/2015,Conversion
Merton,Merton,10/03/2015,New Build
Brent,Brent,18/09/2015,Conversion
Tower Hamlets,Tower Hamlets,04/09/2015,New Build
Camden,Camden,01/10/2015,Conversion
Wandsworth,Wandsworth,31/03/2015,New Build
Camden,Camden,27/07/2015,New Build
Wandsworth,Wandsworth,31/03/2015,Conversion
Hackney,Hackney,18/03/2015,Conversion
Lewisham,Lewisham,11/03/2015,Conversion
Hillingdon,Hillingdon,15/10/2015,New Build
Brent,Brent,13/11/2015,Conversion
Camden,Camden,07/07/2015,New Build
Hackney,Hackney,15/07/2015,New Build
Brent,Brent,29/04/2015,Conversion
Hillingdon,Hillingdon,23/02/2015,New Build
Hackney,Hackney,10/11/2015,Conversion
Lambeth,Lambeth,01/01/2015,Conversion
Westminster,Westminster,31/03/2015,Conversion
Sutton,Sutton,11/11/2015,New Build
Barnet,Barnet,16/07/2015,Conversion
Kingston,Kingston upon Thames,30/01/2015,Conversion
Enfield,Enfield,31/03/2015,New Build
Sutton,Sutton,24/08/2015,Conversion
Barnet,Barnet,23/03/2015,Conversion
Westminster,Westminster,31/03/2015,Conversion
Newham,Newham,24/04/2015,Conversion
Sutton,Sutton,01/03/2015,New Build
Richmond,Richmond upon Thames,01/08/2015,New Build
Sutton,Sutton,31/03/2015,New Build
Kingston,Kingston upon Thames,01/07/2015,Conversion
Croydon,Croydon,31/01/2015,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2015,New Build
Bromley,Bromley,27/03/2015,New Build
Ealing,Ealing,08/05/2015,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2015,Conversion
Newham,Newham,31/03/2015,New Build
Wandsworth,Wandsworth,02/12/2015,Conversion
Wandsworth,Wandsworth,21/10/2015,New Build
Hackney,Hackney,03/08/2015,Conversion
Havering,Havering,22/07/2015,Conversion
Havering,Havering,24/04/2015,New Build
Tower Hamlets,Tower Hamlets,23/09/2015,Conversion
Brent,Brent,09/04/2015,Conversion
Hackney,Hackney,16/09/2015,New Build
Wandsworth,Wandsworth,31/03/2015,New Build
Hackney,Hackney,30/11/2015,Conversion
Lewisham,Lewisham,02/07/2015,New Build
Wandsworth,Wandsworth,18/12/2015,New Build
Havering,Havering,15/01/2015,New Build
Merton,Merton,09/11/2015,New Build
City of London,City of London,31/03/2015,New Build
Merton,Merton,27/04/2015,Conversion
Camden,Camden,27/04/2015,Conversion
City of London,City of London,31/03/2015,New Build
Hackney,Hackney,11/09/2015,Conversion
Merton,Merton,30/07/2015,Conversion
Redbridge,Redbridge,20/03/2015,Conversion
Havering,Havering,08/12/2015,New Build
Hackney,Hackney,07/10/2015,Conversion
Hillingdon,Hillingdon,30/03/2015,New Build
Tower Hamlets,Tower Hamlets,17/08/2015,Conversion
Wandsworth,Wandsworth,28/07/2015,New Build
Wandsworth,Wandsworth,16/01/2015,New Build
Camden,Camden,01/02/2015,Conversion
Camden,Camden,08/10/2015,Conversion
Tower Hamlets,Tower Hamlets,11/06/2015,New Build
Hillingdon,Hillingdon,30/09/2015,New Build
Havering,Havering,08/10/2015,New Build
Lewisham,Lewisham,04/07/2015,Conversion
Hillingdon,Hillingdon,01/08/2015,New Build
Merton,Merton,01/10/2015,Conversion
Tower Hamlets,Tower Hamlets,16/09/2015,New Build
Tower Hamlets,Tower Hamlets,04/06/2015,New Build
Lewisham,Lewisham,10/12/2015,New Build
Hackney,Hackney,06/08/2015,New Build
Merton,Merton,30/08/2015,New Build
LLDC,Newham,09/02/2015,Conversion
Brent,Brent,16/06/2015,Conversion
Wandsworth,Wandsworth,26/06/2015,New Build
Brent,Brent,23/06/2015,Conversion
Camden,Camden,24/07/2015,Conversion
Hillingdon,Hillingdon,13/07/2015,Conversion
Camden,Camden,07/05/2015,New Build
Wandsworth,Wandsworth,04/09/2015,Conversion
Merton,Merton,20/03/2015,Conversion
Wandsworth,Wandsworth,31/03/2015,Conversion
Camden,Camden,14/09/2015,New Build
Merton,Merton,10/06/2015,New Build
Havering,Havering,29/01/2015,New Build
Lewisham,Lewisham,09/04/2015,Conversion
Wandsworth,Wandsworth,04/11/2015,New Build
Havering,Havering,11/05/2015,New Build
Hackney,Hackney,24/11/2015,Conversion
Camden,Camden,29/06/2015,Conversion
Camden,Camden,14/12/2015,New Build
Wandsworth,Wandsworth,31/03/2015,Conversion
Brent,Brent,12/06/2015,Conversion
Camden,Camden,25/03/2015,New Build
Camden,Camden,15/07/2015,New Build
Merton,Merton,12/01/2015,Conversion
Wandsworth,Wandsworth,31/03/2015,Conversion
Hillingdon,Hillingdon,27/07/2015,New Build
Havering,Havering,29/04/2015,New Build
Hillingdon,Hillingdon,10/01/2015,New Build
Lewisham,Lewisham,31/03/2015,Conversion
Redbridge,Redbridge,09/06/2015,Conversion
Brent,Brent,28/04/2015,Conversion
Wandsworth,Wandsworth,31/03/2015,New Build
Wandsworth,Wandsworth,31/03/2015,Conversion
Tower Hamlets,Tower Hamlets,01/10/2015,New Build
Brent,Brent,28/10/2015,Conversion
Hillingdon,Hillingdon,22/06/2015,New Build
Brent,Brent,15/05/2015,Conversion
Hackney,Hackney,04/11/2015,Conversion
Wandsworth,Wandsworth,30/07/2015,Conversion
Wandsworth,Wandsworth,31/03/2015,Conversion
Tower Hamlets,Tower Hamlets,05/10/2015,Conversion
Havering,Havering,24/09/2015,New Build
Hackney,Hackney,03/12/2015,Conversion
Merton,Merton,13/04/2015,Conversion
Wandsworth,Wandsworth,06/05/2015,New Build
Hillingdon,Hillingdon,24/04/2015,New Build
OPDC,Ealing,24/08/2015,New Build
Camden,Camden,30/06/2015,New Build
Hillingdon,Hillingdon,14/05/2015,New Build
Tower Hamlets,Tower Hamlets,09/12/2015,New Build
Wandsworth,Wandsworth,24/08/2015,New Build
Hackney,Hackney,15/04/2015,New Build
Havering,Havering,29/10/2015,New Build
Hackney,Hackney,16/04/2015,New Build
Hackney,Hackney,12/02/2015,New Build
Wandsworth,Wandsworth,31/03/2015,Conversion
Hackney,Hackney,06/05/2015,Conversion
Havering,Havering,17/06/2015,New Build
Merton,Merton,01/02/2015,New Build
Merton,Merton,15/05/2015,Conversion
Camden,Camden,23/07/2015,Conversion
Brent,Brent,01/12/2015,New Build
Wandsworth,Wandsworth,31/03/2015,Conversion
Brent,Brent,20/07/2015,Conversion
Brent,Brent,22/04/2015,Conversion
Wandsworth,Wandsworth,22/09/2015,New Build
Brent,Brent,02/03/2015,New Build
Lewisham,Lewisham,04/02/2015,Conversion
Hackney,Hackney,28/08/2015,New Build
Hillingdon,Hillingdon,22/12/2015,New Build
Tower Hamlets,Tower Hamlets,18/05/2015,Conversion
Camden,Camden,07/10/2015,Conversion
Tower Hamlets,Tower Hamlets,19/01/2015,New Build
Southwark,Southwark,03/03/2015,Conversion
Sutton,Sutton,01/04/2015,Conversion
Southwark,Southwark,04/03/2015,Conversion
Sutton,Sutton,01/04/2015,New Build
Bromley,Bromley,03/03/2015,New Build
Southwark,Southwark,04/04/2015,New Build
Newham,Newham,01/07/2015,Conversion
Westminster,Westminster,31/03/2015,Conversion
Croydon,Croydon,23/11/2015,New Build
Southwark,Southwark,06/03/2015,New Build
Croydon,Croydon,16/12/2015,Conversion
Westminster,Westminster,31/03/2015,New Build
Barnet,Barnet,12/10/2015,Conversion
Kingston,Kingston upon Thames,01/05/2015,New Build
Croydon,Croydon,19/02/2015,New Build
Sutton,Sutton,01/09/2015,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2015,New Build
Bexley,Bexley,26/08/2015,New Build
Ealing,Ealing,25/08/2015,Conversion
Richmond,Richmond upon Thames,06/11/2015,New Build
Barnet,Barnet,31/07/2015,Conversion
Newham,Newham,04/12/2015,New Build
Bexley,Bexley,26/08/2015,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,24/09/2015,Conversion
Sutton,Sutton,01/04/2015,New Build
Lambeth,Lambeth,09/11/2015,Conversion
Sutton,Sutton,31/03/2015,New Build
Ealing,Ealing,30/12/2015,Conversion
Sutton,Sutton,31/03/2015,Conversion
Croydon,Croydon,02/09/2015,New Build
Richmond,Richmond upon Thames,01/10/2015,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,08/07/2015,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,09/07/2015,Conversion
Westminster,Westminster,30/01/2015,Conversion
Barnet,Barnet,25/02/2015,Conversion
Croydon,Croydon,16/11/2015,New Build
Enfield,Enfield,31/03/2015,New Build
Croydon,Croydon,03/11/2015,New Build
Westminster,Westminster,28/01/2015,New Build
Newham,Newham,31/03/2015,New Build
Bexley,Bexley,25/08/2015,New Build
Westminster,Westminster,31/03/2015,Conversion
Westminster,Westminster,31/03/2015,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,19/01/2015,Conversion
Bromley,Bromley,15/07/2015,Conversion
Barnet,Barnet,30/01/2015,Conversion
Bromley,Bromley,10/03/2015,Conversion
Southwark,Southwark,23/05/2015,Conversion
Southwark,Southwark,08/02/2015,New Build
Croydon,Croydon,31/03/2015,New Build
Bexley,Bexley,07/05/2015,New Build
Croydon,Croydon,31/03/2015,New Build
Barnet,Barnet,02/06/2015,New Build
Lambeth,Lambeth,06/01/2015,Conversion
Southwark,Southwark,05/03/2015,Conversion
Sutton,Sutton,31/03/2015,Conversion
Westminster,Westminster,31/03/2015,New Build
Bromley,Bromley,03/04/2015,New Build
Lambeth,Lambeth,07/11/2015,Conversion
Lambeth,Lambeth,19/10/2015,Conversion
Barnet,Barnet,19/03/2015,New Build
Hammersmith & Fulham,Hammersmith and Fulham,18/03/2015,New Build
Hammersmith & Fulham,Hammersmith and Fulham,09/06/2015,Conversion
Westminster,Westminster,31/03/2015,New Build
Westminster,Westminster,31/03/2015,New Build
Southwark,Southwark,04/04/2015,New Build
Sutton,Sutton,01/05/2015,New Build
Lambeth,Lambeth,01/10/2015,Conversion
Sutton,Sutton,31/03/2015,New Build
Croydon,Croydon,29/04/2015,Conversion
Lambeth,Lambeth,20/01/2015,Conversion
Southwark,Southwark,03/04/2015,Conversion
Bromley,Bromley,27/07/2015,New Build
Westminster,Westminster,31/03/2015,New Build
Croydon,Croydon,02/11/2015,New Build
Croydon,Croydon,04/09/2015,New Build
Lambeth,Lambeth,30/09/2015,New Build
Southwark,Southwark,01/06/2015,New Build
Barnet,Barnet,29/09/2015,New Build
Lambeth,Lambeth,10/02/2015,New Build
Richmond,Richmond upon Thames,24/11/2015,New Build
Southwark,Southwark,03/03/2015,Conversion
Newham,Newham,19/03/2015,Conversion
Sutton,Sutton,31/03/2015,New Build
Bromley,Bromley,05/06/2015,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/10/2015,Conversion
Croydon,Croydon,31/03/2015,Conversion
Ealing,Ealing,30/09/2015,New Build
Sutton,Sutton,29/06/2015,New Build
Ealing,Ealing,16/04/2015,Conversion
Enfield,Enfield,04/06/2015,Conversion
Barnet,Barnet,01/09/2015,New Build
Richmond,Richmond upon Thames,30/10/2015,New Build
Richmond,Richmond upon Thames,04/08/2015,New Build
Bromley,Bromley,22/01/2015,Conversion
Newham,Newham,31/03/2015,New Build
Croydon,Croydon,30/12/2015,Conversion
Newham,Newham,12/01/2015,New Build
Barnet,Barnet,10/07/2015,New Build
Westminster,Westminster,31/03/2015,New Build
Westminster,Westminster,31/12/2015,New Build
Westminster,Westminster,19/05/2015,Conversion
Bromley,Bromley,30/07/2015,New Build
Hammersmith & Fulham,Hammersmith and Fulham,18/03/2015,Conversion
Westminster,Westminster,31/03/2015,Conversion
Lambeth,Lambeth,07/11/2015,New Build
Sutton,Sutton,31/03/2015,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2015,Conversion
Newham,Newham,06/01/2015,Conversion
Westminster,Westminster,17/12/2015,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,07/10/2015,Conversion
Kingston,Kingston upon Thames,05/05/2015,New Build
Southwark,Southwark,04/04/2015,Conversion
Bexley,Bexley,13/02/2015,Conversion
Bexley,Bexley,08/05/2015,New Build
Sutton,Sutton,31/03/2015,Conversion
Newham,Newham,21/01/2015,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,14/08/2015,Conversion
Croydon,Croydon,15/10/2015,New Build
Southwark,Southwark,03/03/2015,Conversion
Newham,Newham,31/03/2015,Conversion
Ealing,Ealing,08/12/2015,New Build
Lambeth,Lambeth,09/03/2015,New Build
Barnet,Barnet,17/08/2015,New Build
Ealing,Ealing,17/08/2015,Conversion
Richmond,Richmond upon Thames,14/06/2015,New Build
Sutton,Sutton,01/09/2015,New Build
Westminster,Westminster,31/03/2015,Conversion
Westminster,Westminster,31/03/2015,New Build
Ealing,Ealing,20/05/2015,Conversion
Enfield,Enfield,31/12/2015,New Build
Barnet,Barnet,29/11/2015,Conversion
Kingston,Kingston upon Thames,25/08/2015,New Build
Southwark,Southwark,11/01/2015,Conversion
Enfield,Enfield,07/08/2015,New Build
Richmond,Richmond upon Thames,27/08/2015,New Build
Westminster,Westminster,01/08/2015,New Build
Lambeth,Lambeth,31/03/2015,Conversion
Barnet,Barnet,21/08/2015,Conversion
Sutton,Sutton,31/03/2015,New Build
Enfield,Enfield,31/05/2015,New Build
Westminster,Westminster,31/03/2015,New Build
Newham,Newham,20/05/2015,Conversion
Bromley,Bromley,26/08/2015,New Build
Westminster,Westminster,31/03/2015,Conversion
Southwark,Southwark,23/03/2015,Conversion
Westminster,Westminster,31/03/2015,New Build
Newham,Newham,15/01/2015,Conversion
Sutton,Sutton,01/05/2015,New Build
Westminster,Westminster,01/01/2015,Conversion
Croydon,Croydon,16/11/2015,New Build
Barnet,Barnet,27/11/2015,Conversion
Lambeth,Lambeth,16/07/2015,New Build
Enfield,Enfield,31/05/2015,New Build
Barnet,Barnet,01/11/2015,New Build
Barnet,Barnet,01/06/2015,New Build
Hammersmith & Fulham,Hammersmith and Fulham,15/07/2015,New Build
Richmond,Richmond upon Thames,22/01/2015,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,24/03/2015,New Build
Croydon,Croydon,31/03/2015,New Build
Westminster,Westminster,31/03/2015,New Build
Sutton,Sutton,01/03/2015,New Build
Croydon,Croydon,07/04/2015,New Build
Lambeth,Lambeth,28/02/2015,Conversion
Westminster,Westminster,31/03/2015,New Build
Newham,Newham,14/09/2015,Conversion
Southwark,Southwark,04/03/2015,Conversion
Croydon,Croydon,28/07/2015,Conversion
Richmond,Richmond upon Thames,10/09/2015,New Build
Ealing,Ealing,17/11/2015,New Build
Sutton,Sutton,28/02/2015,New Build
Barnet,Barnet,03/07/2015,New Build
Enfield,Enfield,17/07/2015,Conversion
Westminster,Westminster,30/01/2015,Conversion
Bexley,Bexley,15/10/2015,Conversion
Richmond,Richmond upon Thames,30/07/2015,New Build
Croydon,Croydon,25/03/2015,New Build
Bexley,Bexley,26/08/2015,New Build
Croydon,Croydon,07/12/2015,New Build
Southwark,Southwark,03/03/2015,New Build
Ealing,Ealing,11/12/2015,New Build
Bexley,Bexley,09/09/2015,New Build
Enfield,Enfield,11/11/2015,Conversion
Westminster,Westminster,01/01/2015,New Build
Newham,Newham,31/03/2015,Conversion
Kingston,Kingston upon Thames,19/01/2015,New Build
Sutton,Sutton,15/01/2015,Conversion
Ealing,Ealing,05/08/2015,New Build
Croydon,Croydon,06/10/2015,New Build
Croydon,Croydon,31/01/2015,Conversion
Enfield,Enfield,30/04/2015,Conversion
Croydon,Croydon,23/11/2015,Conversion
Newham,Newham,20/11/2015,Conversion
Croydon,Croydon,01/03/2015,Conversion
Lambeth,Lambeth,31/03/2015,New Build
Sutton,Sutton,01/07/2015,New Build
Richmond,Richmond upon Thames,01/10/2015,New Build
Westminster,Westminster,31/03/2015,New Build
Sutton,Sutton,31/03/2015,New Build
Croydon,Croydon,11/05/2015,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,30/11/2015,New Build
Southwark,Southwark,07/07/2015,Conversion
Enfield,Enfield,21/05/2015,Conversion
Westminster,Westminster,31/03/2015,New Build
Croydon,Croydon,30/11/2015,Conversion
Barnet,Barnet,01/06/2015,New Build
Ealing,Ealing,01/12/2015,New Build
Kingston,Kingston upon Thames,01/07/2015,Conversion
Westminster,Westminster,02/09/2015,New Build
Croydon,Croydon,14/04/2015,New Build
Bromley,Bromley,30/09/2015,New Build
Westminster,Westminster,31/03/2015,Conversion
Barnet,Barnet,01/12/2015,Conversion
Bromley,Bromley,13/08/2015,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2015,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,18/03/2015,Conversion
Westminster,Westminster,31/03/2015,Conversion
Barnet,Barnet,24/03/2015,New Build
Lambeth,Lambeth,02/09/2015,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2015,Conversion
Richmond,Richmond upon Thames,01/11/2015,Conversion
Sutton,Sutton,01/07/2015,New Build
